0.26352188	-0.19379848	-0.20828527	0.18451561	0.25429225	0.21287096	-0.19467893	0.16946605	0.2573882	0.19317113	-0.26945207	0.23742394	0.19368042	-0.22945298	0.19889209	0.28420955
-0.043604657	0.107950844	0.045600176	-0.057986643	-0.036728334	-0.11038083	0.027268453	-0.08115934	-0.06140213	-0.09439984	0.045370854	-0.06857506	-0.04602305	0.030459246	-0.08214886	-0.03511152
0.6625241	-0.72882324	-0.55861545	0.62803215	0.69928855	0.6274516	-0.63991046	0.6299023	0.58307815	0.60572714	-0.6489395	0.64755386	0.66755885	-0.68661684	0.55060524	0.6275715
-0.9719979	1.0388157	0.8367977	-0.9156431	-1.0514317	-0.9717678	0.960384	-0.87731814	-0.9006424	-0.9234402	1.0262382	-0.98467815	-0.9474889	0.91493046	-0.87031734	-1.0695838
0.29036722	-0.37510934	-0.28905532	0.28541347	0.2893829	0.306595	-0.3601494	0.27948382	0.31321037	0.28840128	-0.36235312	0.28483894	0.3640826	-0.35754463	0.29258686	0.36848637
0.045960966	-0.059262097	-0.028657833	0.011437946	0.034478802	0.08533201	-0.07761954	0.006708893	0.0018964635	0.08512478	-0.0346622	0.03633642	0.033357967	-0.017036872	0.091274194	0.034694437
-0.6146814	0.57373357	0.5093205	-0.57394046	-0.58999854	-0.5850046	0.5241678	-0.55018616	-0.4636654	-0.5941852	0.52086467	-0.549424	-0.5576871	0.5509225	-0.50943345	-0.5522488
-1.4965558	1.5371574	1.2495713	-1.3438865	-1.4872622	-1.4957521	1.3321699	-1.3020197	-1.3153151	-1.4163673	1.4825128	-1.3746582	-1.4142778	1.4337611	-1.333391	-1.5452976
0.14224717	-0.13511321	-0.096672915	0.119155124	0.114878185	0.14962326	-0.1710604	0.16115808	0.11016556	0.16593313	-0.11371728	0.17466149	0.14011852	-0.16967323	0.17089538	0.09731027
0.1392017	-0.091871664	-0.115706414	0.12886673	0.12385209	0.09022608	-0.11509058	0.11146103	0.08101768	0.14774877	-0.11959669	0.15861998	0.14426655	-0.15797527	0.1423474	0.1212394
-0.17175558	0.23766024	0.13938963	-0.14405349	-0.21374471	-0.20596227	0.18138318	-0.1375218	-0.19497085	-0.21616529	0.19356659	-0.24598886	-0.24326822	0.19644754	-0.17405805	-0.20776787
0.10751668	-0.13037124	-0.11428621	0.13926242	0.10501557	0.13051078	-0.16238937	0.12721908	0.16894789	0.17394622	-0.10480205	0.17523472	0.15529044	-0.17420115	0.16485307	0.13782367
-1.2858558	1.2757229	1.1428808	-1.2235984	-1.2873046	-1.297343	1.185332	-1.1223545	-1.113019	-1.2473271	1.2702426	-1.2248777	-1.2328783	1.2120472	-1.1223706	-1.2742021
-0.21973431	0.21511126	0.17030013	-0.22334164	-0.27115932	-0.2570607	0.18606701	-0.18723597	-0.20963539	-0.27292007	0.22159308	-0.26643294	-0.23225623	0.25115985	-0.16621988	-0.20461722
-0.029289411	0.06965849	0.023637354	-0.09209519	-0.022839304	-0.1062363	0.048010137	-0.053657677	-0.05888017	-0.028802423	0.105645776	-0.07222234	-0.028036654	0.100023985	-0.0906791	-0.10895517
-1.2391052	1.3245512	1.023995	-1.187501	-1.2980067	-1.2065084	1.132861	-1.0866059	-1.1411039	-1.1573994	1.1709713	-1.2212415	-1.1896645	1.199631	-1.0611273	-1.2652632
-0.36460778	0.38057494	0.33685082	-0.40315765	-0.43004602	-0.34171602	0.38372365	-0.37809643	-0.3425135	-0.33367795	0.36447018	-0.36357525	-0.3861608	0.42481443	-0.33129388	-0.38653296
0.19426353	-0.2488118	-0.231912	0.21273676	0.22399418	0.24388386	-0.20613615	0.21629955	0.17531753	0.25420928	-0.18736242	0.2258942	0.21872057	-0.18151484	0.19462708	0.2795375
0.10822939	-0.12908795	-0.1254889	0.14050528	0.12771574	0.13066714	-0.08996885	0.12194271	0.04447495	0.09722625	-0.103459574	0.11953045	0.13336262	-0.049664747	0.10381923	0.05396984
-0.07641825	0.0779932	0.11107327	-0.058249127	-0.083266445	-0.08944052	0.10463956	-0.055995014	-0.12107546	-0.0881053	0.15271519	-0.16076946	-0.1358793	0.11577995	-0.06350207	-0.07603627
-0.69877124	0.7667436	0.63636225	-0.6905572	-0.7400485	-0.76204574	0.7208142	-0.7147639	-0.6162688	-0.74790263	0.7002285	-0.7267252	-0.67891467	0.6994214	-0.66927785	-0.71898097
-0.64007205	0.6503323	0.5581727	-0.66696095	-0.6526804	-0.6677982	0.6774425	-0.6270194	-0.6094532	-0.6559682	0.6228936	-0.70775634	-0.6390326	0.7013802	-0.6065911	-0.7025074
-0.5995437	0.62446254	0.51913303	-0.5285027	-0.5908904	-0.56938076	0.573736	-0.50388443	-0.5484301	-0.59795946	0.5826294	-0.6312151	-0.5638663	0.5357464	-0.50129855	-0.58755237
0.7589195	-0.74690443	-0.6668007	0.72839725	0.74288875	0.7714156	-0.6862699	0.7263013	0.65193653	0.7716324	-0.7466642	0.72266847	0.70743644	-0.7520048	0.6747397	0.7972526
-0.07996056	0.14431255	0.14092807	-0.13876463	-0.11980484	-0.12665823	0.08528162	-0.13773304	-0.15104328	-0.09746083	0.092156395	-0.12602764	-0.15771094	0.11091889	-0.121954344	-0.14699459
-0.024106644	0.039970875	0.09713422	-0.03512293	-0.049454093	-0.052704304	0.08814273	-0.057923798	-0.08280888	-0.10718242	0.08608544	-0.07789068	-0.09213247	0.020000065	-0.10076975	-0.086287275
0.37280178	-0.3860536	-0.37838888	0.35415968	0.4132288	0.39103258	-0.37078694	0.37140784	0.40618914	0.3637283	-0.41306344	0.4303316	0.36721992	-0.40665954	0.40205002	0.3751551
0.1673123	-0.19371694	-0.1894825	0.18968588	0.19040208	0.15444407	-0.16011654	0.1092896	0.18309711	0.20786786	-0.17718926	0.13414499	0.17276393	-0.18524614	0.13691667	0.15164758
0.172019	-0.2773478	-0.22668788	0.21668819	0.26149648	0.17924745	-0.2428591	0.18026188	0.24877326	0.2152192	-0.16960412	0.18477467	0.2263163	-0.2741665	0.2423088	0.21683119
-0.1458149	0.12968877	0.10920858	-0.15323399	-0.09807231	-0.15073298	0.16243063	-0.102206595	-0.10240292	-0.12593399	0.17798345	-0.123101935	-0.14654276	0.17179902	-0.0848115	-0.18491039
0.028030688	-0.06983099	-0.02993259	0.009089882	0.07412184	0.04918046	-0.05390131	0.066948734	0.025175802	0.026524942	-0.08390189	0.09171011	-0.004320806	-0.017227031	0.044976164	0.047934067
-1.2239339	1.322969	1.0245419	-1.1616935	-1.2927502	-1.2772809	1.1086591	-1.1491779	-1.155041	-1.1884564	1.1967338	-1.2404331	-1.1760923	1.1558957	-1.0568397	-1.2768737
-0.52435637	0.47748014	0.39467224	-0.4270236	-0.5149267	-0.5059272	0.48742145	-0.49090576	-0.4033203	-0.4626017	0.5131934	-0.5158698	-0.45961577	0.54181254	-0.48125488	-0.5524286
-0.38611418	0.3529286	0.29827496	-0.39185378	-0.43418768	-0.40378973	0.33039296	-0.3927604	-0.3332557	-0.40221533	0.4000147	-0.3425151	-0.32315624	0.36999643	-0.32482645	-0.34843686
-0.0032389201	0.02357924	0.030473502	-0.07837949	-0.067278214	-0.028526101	-0.009759226	0.0025794634	-0.0657764	-0.07230647	0.02647649	-0.011062308	-0.068106785	0.033971474	0.016935404	-0.009214548
-0.15495653	0.18999675	0.14864969	-0.14100504	-0.20199071	-0.13857183	0.12965941	-0.11577662	-0.17270564	-0.1657504	0.17660491	-0.1341819	-0.20737001	0.20563056	-0.18168649	-0.17795828
0.09426046	-0.08009209	-0.009596102	0.062136505	0.06175932	0.05217497	-0.026199326	0.07873795	0.03178209	0.021425834	-0.0562749	0.045874327	0.09363083	-0.09039545	0.093590304	0.026576953
0.93976474	-1.0533075	-0.8334842	0.8909461	1.0233397	0.94993395	-0.9384184	0.9360001	0.90184146	0.99424034	-0.9350086	0.9068736	0.9650243	-0.9285214	0.85288155	1.0273575
-0.46446583	0.5409734	0.44544047	-0.50956786	-0.5351013	-0.4881981	0.49014422	-0.48960552	-0.44027856	-0.46866474	0.52076286	-0.4715918	-0.5499705	0.48714384	-0.41832027	-0.514821
-0.036433253	0.0607171	-0.028029783	-0.06176121	-0.012643011	-0.06691323	0.04628642	-0.015607805	-0.009383857	-0.036121797	-0.014392104	-0.06021086	-0.06521806	0.038663857	-0.035067298	-0.025399288
0.21116363	-0.1979453	-0.22672197	0.20203577	0.25988275	0.23057975	-0.21835428	0.23943856	0.16875383	0.26732528	-0.26090968	0.21709278	0.24618508	-0.26202044	0.19948907	0.18877809
0.41421354	-0.34688807	-0.37857944	0.36340514	0.3868576	0.40673855	-0.3817695	0.31207773	0.3937422	0.34731317	-0.32098827	0.40053648	0.31513134	-0.40174112	0.3674733	0.36181745
0.5517952	-0.62727314	-0.5339147	0.5596907	0.554731	0.5690395	-0.51779073	0.47739163	0.4927674	0.5707781	-0.5577661	0.56294817	0.5399524	-0.5816879	0.5156304	0.62373775
-0.05062326	0.025243424	0.022903005	-0.029881641	-0.00801937	-0.09202702	0.06643478	-0.004449519	-0.066877335	-0.009991	0.07189162	-0.066000566	-0.08282629	0.046227418	-0.07301716	-0.07083916
0.88246125	-0.9041756	-0.7430688	0.8164247	0.86558884	0.8209042	-0.79687977	0.75287896	0.80451006	0.8029165	-0.8366637	0.82764995	0.8410794	-0.8268474	0.739226	0.8566612
-0.33598372	0.37604448	0.34893024	-0.32848316	-0.38214922	-0.30262697	0.3463156	-0.30004513	-0.36801592	-0.36755893	0.34360373	-0.37244722	-0.31220704	0.34153792	-0.3507334	-0.39358318
0.016816149	-0.02709486	0.016553184	0.015951151	0.07968495	-0.01609774	-0.0123185655	0.043657117	0.06577113	0.04252405	-0.021429503	-0.00071457867	-0.016230041	0.0115815755	-0.01748689	0.054253463
-0.20948078	0.2601453	0.1973066	-0.26968884	-0.2659129	-0.22991006	0.26614502	-0.22271684	-0.26389098	-0.27387285	0.2353698	-0.23148915	-0.25002754	0.22626023	-0.27222472	-0.30925757
-0.52523935	0.5540097	0.473998	-0.4555544	-0.57662326	-0.5138723	0.41193613	-0.44459906	-0.4534123	-0.4751606	0.5293192	-0.46115676	-0.54138047	0.4935806	-0.4581309	-0.50162786
-0.6627557	0.74217385	0.64418477	-0.64598316	-0.6869366	-0.67664546	0.62978417	-0.6104498	-0.6724916	-0.7118808	0.675032	-0.73456866	-0.6762745	0.68820447	-0.67084366	-0.70213765
0.46438077	-0.45722753	-0.3768978	0.42522272	0.46310863	0.4188329	-0.39104944	0.42515478	0.41621986	0.42068627	-0.47342542	0.49514267	0.43472353	-0.48621643	0.36223236	0.5021387
0.52159095	-0.53960955	-0.48728612	0.5271804	0.55933785	0.5691477	-0.5693007	0.52461565	0.49910757	0.5710812	-0.51197076	0.5434844	0.53190625	-0.57426643	0.4806106	0.59735405
0.15690343	-0.18224078	-0.12617896	0.14068247	0.15132017	0.13026501	-0.16023038	0.17088187	0.104824096	0.11542768	-0.21107006	0.17218243	0.20742793	-0.12860382	0.12116768	0.20064028
0.7739417	-0.7298438	-0.64552397	0.7559221	0.7607745	0.7755989	-0.6938208	0.7156985	0.6531446	0.69573015	-0.72268146	0.71423334	0.7326692	-0.77186626	0.6721545	0.82012504
-0.34642458	0.3926697	0.30321512	-0.29277667	-0.41157955	-0.36969635	0.3131677	-0.3091593	-0.33476317	-0.37176424	0.3233047	-0.34523058	-0.30107743	0.35632062	-0.36604047	-0.3307583
0.34643918	-0.36986944	-0.29051805	0.31380942	0.40202668	0.37799957	-0.36960518	0.31996816	0.32781413	0.29175606	-0.30366483	0.3040973	0.33813527	-0.29470953	0.2887706	0.38530684
0.45941606	-0.5000462	-0.43958688	0.39031097	0.47268328	0.39241433	-0.44323134	0.38376358	0.37151563	0.49083337	-0.47104412	0.4099535	0.47747153	-0.43320322	0.39455536	0.41624615
-0.8115176	0.9116999	0.7315953	-0.79962885	-0.9024977	-0.8449119	0.77444303	-0.80833405	-0.788066	-0.85480845	0.82939935	-0.81429327	-0.82153046	0.83740747	-0.7487847	-0.90602064
-0.8970389	1.0274317	0.74069315	-0.8112471	-0.998826	-0.94185144	0.84873	-0.8637389	-0.82460564	-0.86392784	0.87309074	-0.86437994	-0.9229435	0.8783479	-0.79269433	-1.0106364
0.7993639	-0.9168371	-0.7333953	0.76551336	0.9307299	0.80136544	-0.7305987	0.7922659	0.76989144	0.77319676	-0.846599	0.80382377	0.7773377	-0.77345544	0.7499306	0.8556497
-0.0371045	-0.028509425	0.01106729	-0.0033773554	-0.016033677	-0.04147523	-0.019672176	0.00057108235	-0.036656927	-0.024813337	-0.006122421	-0.047393	0.031762414	0.02964736	-0.01453314	-0.03478847
0.3472748	-0.39356583	-0.32490912	0.3622481	0.3558696	0.31065995	-0.33552647	0.33934203	0.28797463	0.38777068	-0.390495	0.35976475	0.30917573	-0.3727898	0.35567206	0.4003992
0.1867721	-0.17729647	-0.103905395	0.11246413	0.16366415	0.20518939	-0.13527577	0.18270099	0.10423954	0.1260327	-0.13478816	0.12627241	0.16216046	-0.1419022	0.18708125	0.14249088
-1.1218587	1.2423835	0.95984334	-1.0467904	-1.2241111	-1.0995889	1.082791	-1.0381191	-1.0129616	-1.1660682	1.129424	-1.0998434	-1.1091865	1.169638	-1.0184848	-1.2135226
0.37123337	-0.4759637	-0.3895962	0.4315334	0.39221698	0.4518204	-0.41129488	0.38124475	0.34111494	0.394809	-0.4166226	0.40244684	0.4529601	-0.38755882	0.35450003	0.4638325
-0.10399904	0.08143121	0.14630304	-0.10266163	-0.067970544	-0.109311886	0.1347611	-0.14094283	-0.13529526	-0.0988359	0.14273608	-0.12783282	-0.06204331	0.074284576	-0.13955784	-0.093690835
0.13800023	-0.09911142	-0.10856895	0.11916082	0.13757716	0.15816167	-0.109459594	0.08691112	0.1475087	0.12591985	-0.14168651	0.1420769	0.07456774	-0.09385214	0.09381852	0.11105903
-0.31997967	0.37193516	0.29246908	-0.32324684	-0.36470187	-0.2942079	0.31218326	-0.27003866	-0.30259988	-0.27969503	0.28475106	-0.3292902	-0.29402584	0.30732748	-0.24608754	-0.28891373
0.22066675	-0.21738371	-0.12750652	0.14683549	0.20364577	0.1988407	-0.12911797	0.16199182	0.21066666	0.22535698	-0.18556172	0.21409911	0.13897681	-0.16011271	0.11974075	0.23300241
-0.67440826	0.7081961	0.59682035	-0.63795537	-0.6794068	-0.65264535	0.6669525	-0.67073256	-0.6606186	-0.71256286	0.7358487	-0.70359904	-0.6578873	0.6797256	-0.6559763	-0.6991495
-0.4169363	0.46911693	0.40376055	-0.45867428	-0.4598132	-0.40463212	0.40625915	-0.37218392	-0.35090917	-0.44222885	0.42656812	-0.39645442	-0.4253796	0.45685863	-0.38512337	-0.46542966
-0.19088385	0.12749657	0.1863309	-0.1044027	-0.20016554	-0.123203196	0.19952343	-0.10944819	-0.14778182	-0.12059764	0.17589031	-0.16526514	-0.15561977	0.20471103	-0.1457145	-0.1414197
0.03850486	-0.0036002593	0.02953451	0.004101775	-0.050017186	-0.030031059	-0.013892945	-0.019538125	0.009498295	0.020477414	0.012868723	-0.04586195	0.009229577	-0.009876802	0.02782628	-0.0042411014
-0.12714654	0.10110666	0.07173198	-0.14582448	-0.14177273	-0.06506533	0.13058648	-0.1159744	-0.082746685	-0.078623466	0.119007975	-0.11279885	-0.11119406	0.12795514	-0.12106943	-0.1209027
-0.68642014	0.6655232	0.58323747	-0.5742253	-0.6587679	-0.59341604	0.6267299	-0.6377602	-0.62196803	-0.6785505	0.5962688	-0.6767199	-0.65175265	0.60691494	-0.6113717	-0.69103056
0.017200768	-0.0025708866	-0.07199324	0.020055009	0.009962932	-0.02714548	0.01564687	0.028532283	0.010062838	0.04216094	-0.03597085	-0.0015074202	0.07160877	-0.056523327	0.017227065	0.07149739
0.049518656	0.022777371	-0.043027133	0.02413645	0.05688772	0.07084502	0.0022230954	0.07093129	0.057308692	0.051180474	-0.02769439	-0.006284625	0.03106917	-0.030702107	0.06395729	-0.013221127
0.43936452	-0.45079622	-0.4072586	0.41695634	0.4933013	0.46552402	-0.41063106	0.44719514	0.45256975	0.49080417	-0.4764553	0.45198944	0.47996	-0.44679558	0.43930352	0.476446
0.34342805	-0.33108523	-0.34636867	0.34285104	0.36750984	0.3521292	-0.3720877	0.3612071	0.2753949	0.3629447	-0.36159268	0.32696575	0.3322162	-0.3263079	0.28963155	0.30448425
0.2535043	-0.23797926	-0.17075275	0.19569282	0.2684904	0.25103086	-0.22416034	0.22455597	0.18349405	0.25151336	-0.20421092	0.22637683	0.2142595	-0.23114324	0.24009778	0.25210953
-0.06263569	0.025650995	0.044531487	-0.0031478272	0.010501502	-0.03243165	0.068248406	-0.03802907	-0.018631222	-0.009458068	0.05261151	-0.046277724	-0.06132225	0.006495451	-0.08621218	-0.08234064
0.03901419	-0.05156095	-0.05469495	0.075310946	0.03278141	0.058345404	-0.07010729	0.093577996	0.015101275	0.08002776	-0.052672006	0.07363771	0.08253394	-0.040611077	0.08707771	0.00397819
-0.5153018	0.59221023	0.44511294	-0.46462715	-0.5497067	-0.48882023	0.5378173	-0.4502588	-0.44513142	-0.5017233	0.4924689	-0.5419836	-0.5639831	0.5809965	-0.46375853	-0.5418439
-0.003317252	0.01996634	0.079290465	-0.043908842	-0.080381565	-0.0530932	0.030549195	-0.006395322	-0.092307165	-0.05790631	0.023321396	-0.003180608	-0.090759896	0.03436577	-0.014783417	-0.008214485
0.15702185	-0.21505976	-0.13651273	0.22549903	0.22157791	0.1504198	-0.14734061	0.18187226	0.21259587	0.19204512	-0.23112082	0.19873403	0.16130006	-0.23144938	0.1959706	0.1587998
0.053504784	-0.0039060502	-0.0109972665	0.015084825	0.029816702	-4.0200466e-06	-0.02455476	0.024762904	0.007257248	0.0099482	-0.04629342	-0.034215793	0.0005092679	-0.010274613	0.054437846	0.006857785
-0.45683157	0.42000794	0.4031831	-0.40374228	-0.44693273	-0.397546	0.4512599	-0.39034626	-0.36871657	-0.39334166	0.40490556	-0.40638492	-0.480945	0.45431462	-0.35500214	-0.4370627
0.12577945	-0.12017755	-0.091162235	0.10482367	0.10913487	0.09312466	-0.054962996	0.036008194	0.07100096	0.038070597	-0.06711324	0.108365096	0.124500096	-0.1183374	0.06298565	0.053789094
-0.12180537	0.11315675	0.1530026	-0.143295	-0.13908155	-0.09250317	0.0895667	-0.11317831	-0.08655643	-0.12842447	0.13917258	-0.12489962	-0.12839527	0.102202564	-0.13242689	-0.09381958
-0.33869588	0.30796126	0.2743227	-0.36312056	-0.3609512	-0.35435635	0.3012843	-0.29343662	-0.25556394	-0.30379784	0.33563808	-0.3167614	-0.36036488	0.2928602	-0.33408508	-0.34880412
-0.85085344	0.9570647	0.7945593	-0.82359046	-0.9385049	-0.882249	0.8783969	-0.8048852	-0.7958034	-0.8197729	0.91859704	-0.8524945	-0.8880563	0.8567408	-0.81562674	-0.892512
-0.05202137	0.07686909	0.08014908	0.004511329	-0.037789688	-0.044686384	0.04591713	-0.023441331	-0.041845113	-0.06968832	0.01660802	-0.043239534	-0.012456116	-0.008611169	-0.072456196	-0.07936218
-1.0946324	1.1347605	0.9481494	-1.067038	-1.1180707	-1.0576892	1.0415442	-0.9641526	-1.0366821	-1.0664654	1.0300713	-1.0799661	-1.0885959	1.0793209	-0.9472547	-1.1040318
0.13738547	-0.12751228	-0.1347019	0.09455497	0.14657022	0.07893009	-0.15593289	0.08495919	0.11347363	0.12001223	-0.16850597	0.1577106	0.087571695	-0.08308036	0.11889432	0.09727995
0.30269966	-0.31255075	-0.2833391	0.30991417	0.25040063	0.3087939	-0.2842847	0.28287482	0.23120482	0.33860546	-0.276974	0.30581436	0.2698377	-0.25449508	0.29012555	0.2546051
0.103341796	-0.08118679	-0.106873386	0.12342921	0.16461816	0.14122131	-0.07505434	0.115657724	0.14814708	0.13238896	-0.16737944	0.07961838	0.112208895	-0.119367175	0.10584082	0.10455928
-0.560076	0.5886996	0.49971738	-0.5836349	-0.5404214	-0.52013254	0.5677692	-0.53426737	-0.52443385	-0.5326412	0.560313	-0.54738426	-0.56985575	0.53209025	-0.53167033	-0.5556606
0.14263386	-0.13013184	-0.115055636	0.1360383	0.10498673	0.10850014	-0.06542338	0.097743735	0.1254808	0.06679982	-0.122850016	0.08579838	0.062835984	-0.13074102	0.11037489	0.08323531
-0.19048879	0.13201259	0.12434298	-0.1404187	-0.19659409	-0.13186969	0.13640067	-0.17147106	-0.14581658	-0.18450633	0.10377258	-0.16928524	-0.15975562	0.18001649	-0.08557669	-0.19506204
0.16386141	-0.21168107	-0.13632241	0.18465328	0.20691253	0.16515219	-0.2015385	0.20723765	0.17166865	0.21774082	-0.15992677	0.17823377	0.22088875	-0.17300549	0.16567945	0.16797419
0.63480747	-0.6265154	-0.5666679	0.5965003	0.6457429	0.5520361	-0.6070715	0.5870112	0.5442423	0.6075171	-0.64719015	0.5744026	0.543917	-0.62051314	0.6000713	0.61664146
0.16860722	-0.27383807	-0.15683538	0.2374094	0.21487789	0.22869559	-0.24121383	0.20732588	0.16892529	0.21557468	-0.23386066	0.18284406	0.19651878	-0.24592763	0.19205388	0.19888094
0.6773037	-0.73742735	-0.6261094	0.60338914	0.69987494	0.66236055	-0.59004337	0.57865155	0.6341871	0.6497824	-0.68045706	0.6647108	0.6665608	-0.6974814	0.5884379	0.65499866
-0.21041639	0.23699915	0.26175812	-0.2738606	-0.28810158	-0.26951262	0.22808647	-0.2610267	-0.21748385	-0.21411425	0.22819375	-0.2956495	-0.20091832	0.30098057	-0.27713478	-0.23341967
-0.16961859	0.15087366	0.106784284	-0.16860452	-0.11773143	-0.11192319	0.111955695	-0.17414086	-0.18806154	-0.1606602	0.14437552	-0.18224283	-0.12670864	0.14910462	-0.08927107	-0.10483083
-1.4925177	1.5229162	1.306412	-1.4015757	-1.5176661	-1.4631643	1.4362447	-1.4029979	-1.3716798	-1.4319172	1.5105413	-1.429257	-1.4828341	1.4296287	-1.3061808	-1.5240996
0.45956966	-0.43431634	-0.43400404	0.39319828	0.4318302	0.42599314	-0.39890173	0.41648266	0.4036828	0.4170631	-0.42495555	0.4154562	0.39767018	-0.4503013	0.37229	0.49500138
-0.15923177	0.17100821	0.12210322	-0.12072745	-0.10874816	-0.12372738	0.104124956	-0.09793443	-0.1541263	-0.16836178	0.079981424	-0.13980037	-0.09598912	0.16137508	-0.07221195	-0.11144679
0.15963942	-0.17694578	-0.09974984	0.13510694	0.17176728	0.130872	-0.14559111	0.1353731	0.11055126	0.14309263	-0.14972194	0.1123075	0.11442984	-0.15843508	0.18656823	0.16418852
-0.0052113645	-0.018063094	-0.0017081082	0.04387822	0.077695705	-0.008484869	-0.007416778	0.053528488	0.050521646	0.077874966	-0.02717613	-0.0018374753	0.068071425	-0.07217997	0.04508255	0.037624888
0.4737409	-0.5257658	-0.39539233	0.48940971	0.46513075	0.41151008	-0.46745718	0.47399396	0.37759626	0.48177502	-0.4582793	0.46271542	0.5019662	-0.48819292	0.42820793	0.5071461
-0.11256643	0.15693645	0.118446484	-0.112408265	-0.12642275	-0.12299543	0.15891035	-0.14409514	-0.15955234	-0.11372943	0.1708585	-0.10935243	-0.124881364	0.13684627	-0.13262601	-0.11378344
-0.04548737	0.015961936	-0.042631555	0.006873409	0.010956593	0.033099506	-0.0028265156	0.034860462	-0.013045935	-0.015820798	-0.0049713734	0.00033544272	0.0031911717	0.014806314	-0.010158921	-0.03503864
0.37447196	-0.45437238	-0.34590673	0.3636567	0.3880568	0.45202407	-0.395345	0.42139846	0.38551316	0.46742606	-0.39584914	0.40655172	0.41657987	-0.47157353	0.38126236	0.4168895
-0.70897	0.7183163	0.681875	-0.67867464	-0.7696413	-0.72091645	0.67812175	-0.66448754	-0.6848775	-0.72528625	0.66362226	-0.7178442	-0.6580963	0.6796724	-0.6936594	-0.73961604
-0.61031014	0.6503883	0.48044577	-0.56717426	-0.5994876	-0.6124107	0.56953734	-0.55400604	-0.53408957	-0.61948544	0.55622125	-0.5794253	-0.6234083	0.5450034	-0.49913073	-0.5875528
0.24243112	-0.29765576	-0.19443856	0.190859	0.2176719	0.25675908	-0.26747286	0.20023814	0.25745574	0.24772443	-0.25147232	0.20596658	0.2648502	-0.2876042	0.24387206	0.23169093
0.44126737	-0.451858	-0.39270443	0.4143349	0.47241813	0.45725426	-0.39810142	0.4159712	0.4281625	0.45478138	-0.4502623	0.3700471	0.36880258	-0.3874097	0.39451674	0.47174677
0.36198714	-0.39788407	-0.30994973	0.412715	0.45553058	0.36666077	-0.36205503	0.3655318	0.38979283	0.37850732	-0.3796649	0.41904503	0.41122952	-0.42106366	0.4087491	0.41763052
-0.78395003	0.8376224	0.6939066	-0.7863228	-0.88142586	-0.7355062	0.81170017	-0.7504384	-0.77434576	-0.8030272	0.7819421	-0.7625671	-0.7989277	0.8194817	-0.70965576	-0.8139608
0.09605107	-0.14436272	-0.06267888	0.07309894	0.18022798	0.1484936	-0.13378616	0.1346175	0.11284218	0.14111221	-0.10884074	0.1614833	0.12854426	-0.13235693	0.12642743	0.09669236
0.4400023	-0.4777602	-0.3726282	0.42253786	0.47626927	0.47477597	-0.47790474	0.38599142	0.43523845	0.4254828	-0.47269157	0.4667678	0.41729277	-0.4611814	0.44788152	0.46821013
